customer_id,join_date,last_purchase_date,age,gender,location,responded_to_Buy_One_Get_One,responded_to_Discount,responded_to_Free_Shipping,Buy_One_Get_One_response_date,Discount_response_date,Free_Shipping_response_date,number_of_site_visits,number_of_emails_opened,number_of_clicks,customer_life_months,total_spend,monthly_spend,CLV,Recency,Frequency
2125,2020-08-04,2021-01-31,26.0,Female,East Randy,0,0,0,,,,14,30,9.0,6.0,10641.07,1773.5116666666665,23921.94089586773,1251,3.6666666666666665
2126,2022-04-07,2023-02-10,62.0,Female,Port John,1,0,1,2022-06-03,,2022-11-07,70,31,25.0,10.3,11427.77,1109.4922330097088,14965.34143041023,511,2.0388349514563107
2127,2021-12-10,2022-08-20,40.0,Male,South Crystalfurt,0,0,0,,,,10,32,3.0,8.433333333333334,10598.51,1256.7403162055336,16951.491287468027,685,2.727272727272727
2128,2021-11-24,2022-09-03,30.0,Female,New Diane,0,0,0,,,,12,10,8.0,9.433333333333334,2266.19,240.2321554770318,3240.3617820060176,671,0.7420494699646643
2129,2020-02-19,2024-05-13,62.0,Female,Fosterport,1,0,0,2021-07-09,,,363,95,21.0,51.5,13990.09,271.65223300970877,3664.1702360507406,53,0.4854368932038835
2130,2022-10-29,2023-01-14,34.0,Male,South Lindsayport,1,1,0,2022-11-07,2022-11-09,,26,8,4.0,2.566666666666667,11515.27,4486.468831168831,7631.0,538,7.402597402597402
2131,2023-10-03,2024-04-25,29.0,Female,North Hectorport,0,1,0,,2024-04-13,,12,12,2.0,6.833333333333333,10676.49,1562.4131707317074,21074.54731065722,71,2.926829268292683
2132,2023-12-06,2024-04-18,62.0,Male,Charlesside,0,1,0,,2024-03-07,,18,2,7.0,4.466666666666667,4458.83,998.2455223880596,13464.794641590614,78,1.3432835820895521
2133,2020-11-11,2022-10-27,51.0,Female,North Alexander,1,0,0,2021-05-02,,,40,137,45.0,23.833333333333332,14233.87,597.2253146853147,8055.649673999761,617,0.9650349650349651
2134,2021-04-30,2022-05-22,48.0,Female,Sheppardmouth,0,0,0,,,,170,3,11.0,12.9,11830.85,917.1201550387597,12370.538381899336,775,1.7829457364341086
2135,2020-12-13,2023-05-12,66.0,Male,South Christopher,1,0,0,2022-06-03,,,363,100,40.0,29.333333333333332,10792.05,367.91079545454545,4962.549990075426,420,0.75
2136,2024-05-09,2024-05-23,69.0,Male,Lake Brettfurt,1,0,1,2024-05-19,,2024-05-21,1,1,1.0,0.4666666666666667,4373.26,9371.271428571428,7631.0,43,17.142857142857142
2137,2022-07-28,2023-07-04,44.0,Female,Zimmermanland,1,0,0,2023-01-26,,,157,7,12.0,11.366666666666667,6747.86,593.6533724340176,8007.469674383754,367,0.6158357771260997
2138,2021-05-03,2022-07-30,61.0,Female,Sabrinamouth,0,1,0,,2021-11-23,,21,56,1.0,15.1,5977.51,395.86158940397354,5339.563151825586,706,0.6622516556291391
2139,2020-05-01,2022-06-06,65.0,Female,Kimberlyburgh,0,1,0,,2020-08-24,,5,89,67.0,25.533333333333335,9819.9,384.5913838120104,5187.545436282759,760,0.6657963446475196
2140,2022-11-08,2024-04-16,68.0,Female,Lake Terryfort,1,0,0,2023-03-14,,,128,93,19.0,17.5,3510.3,200.58857142857144,2705.6308905594055,80,0.2857142857142857
2141,2020-02-13,2021-09-14,41.0,Female,Hillville,0,2,0,,2021-07-02,,224,101,53.0,19.3,4917.639999999999,254.79999999999995,3436.859567844454,1025,0.41450777202072536
2142,2022-02-21,2023-12-28,66.0,Male,Jacksonville,2,1,0,2023-09-23,2023-06-28,,144,6,17.0,22.5,9203.48,409.04355555555554,5517.367572905125,190,0.7555555555555555
2143,2021-10-04,2023-09-29,22.0,Male,West Matthewview,0,0,0,,,,53,16,57.0,24.166666666666668,3027.94,125.29406896551724,1690.0240177327348,280,0.16551724137931034
2145,2022-05-04,2024-01-03,42.0,Male,Matthewhaven,2,1,0,2023-10-08,2023-04-25,,45,9,31.0,20.3,14819.99,730.0487684729063,9847.23349654305,184,1.1330049261083743
2146,2021-09-14,2023-01-01,31.0,Female,New Miguelport,1,0,1,2021-10-08,,2021-11-06,192,3,1.0,15.8,1483.18,93.87215189873417,1266.1907512060932,551,0.18987341772151897
2147,2022-01-01,2022-08-14,28.0,Male,New Andrew,0,0,1,,,2022-01-08,25,7,12.0,7.5,3465.87,462.116,6233.233108532213,691,0.6666666666666666
2148,2024-03-17,2024-04-23,62.0,Male,Timothybury,0,1,1,,2024-04-03,2024-04-13,12,4,1.0,1.2333333333333334,3965.63,3215.3756756756757,7631.0,73,5.675675675675675
2149,2023-10-04,2023-10-27,19.0,Male,Heatherport,0,1,0,,2023-10-25,,9,3,1.0,0.7666666666666667,6833.01,8912.621739130434,7631.0,252,20.869565217391305
2150,2021-03-09,2024-04-30,53.0,Male,Michelleport,2,1,0,2024-03-11,2022-03-22,,363,139,69.04999999999927,38.266666666666666,7939.070000000001,207.46698606271778,2798.41011013149,66,0.3397212543554007
2152,2023-03-26,2024-01-07,18.0,Female,Joseville,0,0,0,,,,18,24,16.0,9.566666666666666,10872.4,1136.4878048780488,15329.470117479055,180,1.7770034843205575
2153,2021-05-29,2023-02-19,51.0,Male,Frankmouth,0,1,0,,2022-10-26,,282,6,22.0,21.033333333333335,8028.09,381.68415213946116,5148.331358615013,502,0.6656101426307448
2154,2022-03-31,2023-10-04,48.0,Female,North Rebeccafurt,2,1,1,2023-07-12,2023-09-20,2022-07-20,211,28,22.0,18.4,3057.92,166.1913043478261,2241.6647348523384,275,0.3804347826086957
2155,2020-03-08,2022-09-10,46.0,Male,Davidberg,1,0,1,2022-08-12,,2022-06-05,363,2,34.0,30.533333333333335,252.98,8.2853711790393,111.75689642788033,664,0.03275109170305677
2156,2021-02-14,2022-03-22,32.0,Male,Alexandramouth,1,1,1,2021-03-27,2022-01-05,2022-01-29,138,45,34.0,13.366666666666667,6279.67,469.8007481296758,6336.888525078332,836,0.8229426433915211
2157,2022-06-15,2024-04-08,43.0,Male,Gilbertfort,1,0,0,2022-11-16,,,143,79,46.0,22.1,12464.58,564.0081447963801,7607.601211874566,88,0.8144796380090498
2158,2021-07-05,2021-08-16,30.0,Male,New Christina,0,1,0,,2021-08-11,,2,5,1.0,1.4,10112.08,7222.914285714286,7631.0,1054,11.428571428571429
2159,2020-06-12,2022-10-02,45.0,Male,Lake Breannamouth,0,0,0,,,,342,77,45.0,28.066666666666666,10324.62,367.86057007125896,4961.872527009897,642,0.6413301662707839
2160,2022-03-06,2023-08-02,43.0,Female,Port Stephen,1,0,1,2023-06-27,,2022-12-30,243,83,45.0,17.133333333333333,11451.58,668.3801556420234,9015.418888836946,338,0.8171206225680934
2161,2023-03-20,2024-05-26,20.0,Male,Christopherhaven,0,0,0,,,,190,51,34.0,14.433333333333334,3466.62,240.1815242494226,3239.6788447256395,40,0.3464203233256351
2162,2022-01-07,2022-12-17,38.0,Female,Tuckerport,0,1,2,,2022-07-20,2022-06-14,130,63,15.0,11.466666666666667,5258.7,458.6075581395349,6185.909631387922,566,1.0465116279069768
2163,2021-04-19,2021-06-21,21.0,Male,New Travisland,0,2,0,,2021-05-29,,15,5,1.0,2.1,12671.44,6034.019047619047,7631.0,1110,10.952380952380953
2164,2023-04-22,2023-11-21,41.0,Female,Washingtonfurt,0,1,1,,2023-11-15,2023-06-26,57,19,13.0,7.1,7517.1,1058.7464788732395,14280.859363567974,227,1.971830985915493
2165,2020-07-16,2022-08-17,63.0,Male,Russellhaven,0,0,2,,,2021-10-30,94,69,50.0,25.4,4303.38,169.42440944881892,2285.2743431733506,688,0.35433070866141736
2166,2023-12-31,2024-02-10,23.0,Female,Lake Mitchell,0,1,1,,2024-01-06,2024-01-07,5,6,3.0,1.3666666666666667,7934.85,5805.987804878049,7631.0,146,7.317073170731708
2167,2021-10-02,2023-12-04,50.0,Female,Millerton,0,0,1,,,2023-01-27,216,32,67.0,26.433333333333334,681.14,25.768221941992433,347.57362687471,214,0.07566204287515763
2168,2021-05-20,2021-11-16,24.0,Female,Mooreton,0,1,0,,2021-07-09,,10,22,15.0,6.0,16515.84,2752.64,37128.87410059403,962,4.0
2169,2021-03-28,2023-04-12,45.0,Male,Raymondside,0,0,0,,,,341,122,69.04999999999927,24.833333333333332,13696.86,551.5514093959732,7439.57903665873,450,0.8053691275167786
2170,2023-08-28,2023-12-28,21.0,Male,Lake Derrick,1,1,0,2023-10-03,2023-10-12,,43,20,5.0,4.066666666666666,13610.09,3346.743442622951,45142.41452864748,190,5.6557377049180335
2171,2021-01-15,2021-07-24,35.0,Female,Matthewville,0,0,0,,,,77,10,3.0,6.333333333333333,1225.88,193.56000000000003,2610.826287095654,1077,0.4736842105263158
2173,2024-05-30,2024-05-30,47.0,Female,Vickieside,0,0,2,,,2024-05-30,1,1,1.0,14.707432511394181,9244.64,628.5692620270715,8478.431249021463,36,1.155878157987787
2174,2023-03-22,2024-05-26,61.0,Female,North Anthony,0,1,0,,2023-07-03,,95,51,33.0,14.366666666666667,4534.34,315.615313225058,4257.16447808385,40,0.4176334106728538
2175,2022-08-17,2023-04-03,43.0,Female,East Michael,1,0,2,2023-02-19,,2023-03-01,80,17,12.0,7.633333333333334,3497.22,458.1510917030567,6179.75260219008,459,1.4410480349344978
2176,2023-12-29,2024-03-22,38.0,Male,Lake Teresaville,0,2,0,,2024-02-13,,27,11,6.0,2.8,6391.98,2282.85,7631.0,105,3.5714285714285716
2177,2023-08-12,2023-10-09,24.0,Male,Hannahmouth,0,0,0,,,,3,8,3.0,1.9333333333333333,6034.51,3121.298275862069,7631.0,270,5.172413793103448
2178,2021-08-03,2022-09-30,35.0,Male,Williamview,0,0,0,,,,126,4,26.0,14.1,12491.69,885.9354609929079,11949.904888564219,644,1.4893617021276595
2179,2023-07-05,2024-05-19,65.0,Female,Wilkinsview,1,0,0,2023-10-10,,,122,53,6.0,10.633333333333333,10668.06,1003.2658307210031,13532.510868936006,47,1.786833855799373
2180,2024-05-27,2024-05-29,31.0,Male,West Jessica,0,0,1,,,2024-05-27,1,1,1.0,0.06666666666666667,3048.2599999999998,45723.899999999994,7631.0,37,90.0
2181,2020-01-20,2022-01-05,24.0,Female,Lake Kimberlymouth,1,0,0,2021-10-25,,,161,2,56.0,23.866666666666667,9427.33,394.99986033519554,5327.939753886342,912,0.5027932960893855
2182,2022-12-08,2023-02-23,26.0,Female,Nicholeborough,1,0,1,2023-01-12,,2023-02-17,5,13,5.0,2.566666666666667,6409.4400000000005,2497.1844155844155,7631.0,498,5.064935064935065
2184,2020-06-29,2021-05-02,54.0,Female,Walkerside,0,1,0,,2020-07-07,,90,4,10.0,10.233333333333333,8693.57,849.5345276872964,11458.912361445464,1160,1.3680781758957656
2185,2023-04-30,2024-04-11,49.0,Male,Buckborough,0,0,0,,,,172,48,31.0,11.566666666666666,4378.55,378.54899135446686,5106.042868267139,85,0.8645533141210375
2186,2023-09-05,2024-03-17,57.0,Female,Banksside,1,0,0,2023-09-11,,,26,10,12.0,6.466666666666667,4879.650000000001,754.5850515463918,10178.190165461607,110,1.3917525773195876
2187,2021-02-22,2023-01-07,63.0,Male,Taylorhaven,0,0,2,,,2022-08-08,293,117,49.0,22.8,9981.03,437.76447368421054,5904.768523720451,545,0.8333333333333333
2188,2023-02-25,2024-05-29,51.0,Male,Brianfort,0,0,0,,,,26,3,32.0,15.3,11697.33,764.5313725490196,10312.350716885208,37,1.3725490196078431
2189,2020-06-06,2021-02-15,45.0,Female,Amandafurt,0,0,0,,,,50,2,10.0,8.466666666666667,12041.28,1422.1984251968504,19183.26634619745,1236,2.1259842519685037
2190,2023-09-02,2024-05-04,43.0,Male,Stephaniestad,0,2,1,,2024-04-04,2024-03-19,93,34,19.0,8.166666666666666,6473.1,792.6244897959185,10691.283600717943,62,1.7142857142857144
2191,2023-10-02,2023-12-09,25.0,Male,New Anthonyfort,2,1,0,2023-12-06,2023-10-03,,28,12,1.0,2.2666666666666666,13666.73,6029.439705882353,7631.0,209,7.5
2192,2024-01-24,2024-03-08,33.0,Female,North Amanda,2,0,0,2024-03-04,,,6,5,1.0,1.4666666666666666,2984.59,2034.9477272727274,7631.0,119,4.090909090909091
2193,2020-05-27,2022-04-10,40.0,Male,Hayesport,1,1,0,2021-04-01,2021-09-04,,102,36,19.0,22.766666666666666,14359.28,630.7150805270865,8507.375035688001,817,1.0980966325036603
2194,2023-03-01,2023-05-10,61.0,Female,Edwardville,1,0,0,2023-04-20,,,13,4,5.0,2.3333333333333335,12607.28,5403.12,7631.0,422,9.857142857142856
2195,2022-12-15,2023-04-23,43.0,Female,West Karen,1,0,1,2023-01-07,,2023-01-25,4,15,10.0,4.3,5989.77,1392.9697674418605,18789.016769821912,439,2.0930232558139537
2196,2021-09-14,2023-10-03,42.0,Male,Zimmermanmouth,1,0,0,2022-11-23,,,184,4,69.04999999999927,24.966666666666665,6878.77,275.5181575433912,3716.3156038770794,276,0.44058744993324434
2198,2022-10-04,2023-12-04,25.0,Male,Evansburgh,0,0,0,,,,18,18,36.0,14.2,10935.31,770.0922535211267,10387.358436565863,214,1.3380281690140845
2199,2021-05-23,2022-08-16,36.0,Female,Port Chloe,0,1,0,,2022-02-02,,110,69,14.0,15.0,3413.26,227.55066666666667,3069.3080294455162,689,0.13333333333333333
2200,2020-07-11,2023-08-03,43.0,Male,Bernardhaven,0,0,2,,,2022-12-27,91,139,21.0,37.266666666666666,13376.42,358.93792486583186,4841.5197854684775,337,0.42933810375670844
2201,2023-06-26,2024-03-15,51.0,Male,Brianmouth,0,1,1,,2023-11-02,2024-02-29,117,32,7.0,8.766666666666667,12557.78,1432.4463878326997,19321.495578677557,112,1.9391634980988592
2202,2021-10-08,2023-11-10,36.0,Male,Walkerbury,0,0,1,,,2023-06-01,202,75,69.04999999999927,25.433333333333334,5576.41,219.2559633027523,2957.4252562167067,238,0.3145478374836173
2203,2021-12-20,2024-03-29,24.0,Male,Castrostad,0,0,0,,,,284,75,69.04999999999927,27.666666666666668,2208.94,79.84120481927711,1076.9348849739454,98,0.21686746987951808
2205,2022-12-14,2023-06-16,44.0,Male,Lake Tina,0,2,0,,2023-05-07,,67,17,5.0,6.133333333333334,189.53,30.901630434782607,416.8154011843642,385,0.16304347826086957
2206,2022-02-15,2022-03-03,58.0,Female,Jasonberg,0,1,0,,2022-02-24,,2,1,1.0,0.5333333333333333,110.24,206.7,2788.064649424838,855,1.875
2207,2022-09-28,2023-07-30,18.0,Female,Brandonview,0,0,0,,,,52,37,11.0,10.166666666666666,1614.53,158.80622950819674,2142.051449444852,341,0.19672131147540986
2208,2022-01-23,2022-04-21,23.0,Female,Smallfort,0,1,0,,2022-03-01,,24,2,6.0,2.933333333333333,9638.23,3285.760227272727,7631.0,806,5.113636363636364
2209,2022-03-29,2023-07-31,69.0,Female,South Hannahhaven,0,0,1,,,2022-09-10,199,26,39.0,16.3,10380.77,636.8570552147239,8590.220814615259,340,0.920245398773006
2210,2021-04-04,2022-04-03,56.0,Female,New Stanleyshire,1,0,1,2021-09-20,,2022-03-07,79,65,11.0,12.133333333333333,10188.32,839.6967032967033,11326.21526221633,824,0.989010989010989
2211,2023-09-02,2024-02-17,31.0,Female,South Anthonytown,0,0,0,,,,47,21,15.0,5.6,498.13,88.95178571428572,1199.822589517239,139,0.17857142857142858
2212,2020-12-21,2023-01-20,28.0,Male,Kaylaland,0,0,0,,,,82,133,69.04999999999927,25.333333333333332,14353.060000000001,566.5681578947369,7642.13184574778,532,0.9473684210526316
2213,2021-01-21,2022-01-30,67.0,Female,Lake Thomasview,2,0,0,2021-08-21,,,43,10,8.0,12.466666666666667,11969.84,960.1475935828877,12950.912258823299,887,1.0427807486631016
2214,2023-01-01,2023-01-26,43.0,Female,Andersonberg,1,0,0,2023-01-15,,,5,3,1.0,0.8333333333333334,13548.91,16258.692,7631.0,526,25.2
2215,2022-10-01,2023-02-13,67.0,Female,Danaton,0,2,0,,2022-10-25,,32,12,10.0,4.5,14162.64,3147.253333333333,42451.600200537745,508,4.888888888888889
2216,2020-03-13,2022-03-22,36.0,Male,South Crystal,0,0,1,,,2022-02-17,314,16,45.0,24.633333333333333,11754.01,477.1587280108255,6436.136341226434,836,0.9742895805142084
2217,2020-09-20,2021-03-28,25.0,Male,Kimberlyshire,0,0,0,,,,12,6,8.0,6.3,4965.69,788.2047619047619,10631.668278543724,1195,1.4285714285714286
2218,2023-11-15,2024-02-24,29.0,Female,Lake Crystalstad,0,1,0,,2024-01-27,,28,5,1.0,3.3666666666666667,5204.400000000001,1545.861386138614,7631.0,132,2.9702970297029703
2219,2021-11-12,2024-03-30,32.0,Female,Johnport,0,0,0,,,,363,14,69.04999999999927,28.966666666666665,134.5,4.643268124280783,62.630535631874345,97,0.03452243958573073
2220,2021-09-22,2022-05-14,67.0,Male,Ashleytown,2,1,1,2021-12-16,2022-02-19,2022-01-25,96,13,13.0,7.8,2617.23,335.5423076923077,4525.948942735147,783,1.153846153846154
2221,2020-05-08,2021-02-24,18.0,Male,Lake Joshuaville,0,0,0,,,,120,9,28.0,9.733333333333333,1022.96,105.09863013698632,1417.6186520943759,1227,0.20547945205479454
2222,2022-11-16,2023-11-16,69.0,Male,West Lisachester,1,0,0,2023-07-26,,,122,52,7.0,12.166666666666666,307.23,25.251780821917812,340.6076315656175,232,0.08219178082191782
2223,2021-07-16,2023-06-27,38.0,Female,Haleytown,0,1,0,,2022-10-02,,251,70,55.0,23.7,4880.42,205.92489451476794,2777.609670213659,374,0.4641350210970464
2224,2021-07-11,2021-11-06,21.0,Male,East Markmouth,0,1,0,,2021-10-11,,23,15,9.0,3.933333333333333,13325.06,3387.727118644068,7631.0,972,5.338983050847458
2225,2024-03-02,2024-05-23,58.0,Female,North Michaelberg,0,0,0,,,,34,8,5.0,2.7333333333333334,5589.57,2044.9646341463413,7631.0,43,3.658536585365854
2226,2022-03-24,2023-07-20,29.0,Female,South Cindy,0,2,1,,2023-01-06,2022-05-25,14,95,2.0,16.1,8988.1,558.2670807453416,7530.163099969465,351,1.0559006211180124
2229,2020-09-24,2024-02-05,19.0,Male,South Robertmouth,1,1,1,2021-08-22,2023-01-13,2021-06-25,165,45,8.0,40.96666666666667,7908.75,193.053295362083,2603.9916219351508,151,0.46379170056956875
2230,2021-10-15,2022-12-23,62.0,Male,Tiffanybury,0,0,1,,,2022-11-13,18,6,23.0,14.466666666666667,973.68,67.30506912442397,907.8417220749957,560,0.06912442396313365
2231,2021-05-13,2024-01-19,31.0,Male,North Ashley,0,0,1,,,2021-08-09,266,139,69.04999999999927,32.7,6397.9400000000005,195.65565749235475,2639.0934790247134,168,0.33639143730886845
2232,2022-10-24,2023-01-13,38.0,Female,Robinsonmouth,1,0,0,2022-12-11,,,25,9,5.0,2.7,5078.42,1880.8962962962962,7631.0,539,2.5925925925925926
2233,2021-03-29,2021-10-18,52.0,Female,Alyssaview,1,0,0,2021-07-17,,,82,21,7.0,6.766666666666667,3244.46,479.4768472906404,6467.404200042119,991,0.5911330049261084
2234,2024-01-04,2024-01-15,34.0,Male,Smithberg,0,0,2,,,2024-01-09,3,1,1.0,0.36666666666666664,7059.68,19253.67272727273,7631.0,172,35.45454545454546
2235,2023-06-25,2024-02-11,43.0,Female,New James,1,0,1,2023-12-17,,2023-07-01,81,25,18.0,7.7,9042.07,1174.2948051948051,15839.428323013366,145,1.2987012987012987
2236,2020-11-01,2022-04-14,22.0,Male,South Carlhaven,0,1,1,,2021-11-01,2021-03-15,70,8,40.0,17.633333333333333,4987.53,282.84669187145556,3815.166244864852,813,0.8506616257088847
2237,2023-07-10,2023-09-08,27.0,Female,Marcomouth,1,0,0,2023-07-22,,,22,5,2.0,2.0,12138.07,6069.035,7631.0,301,12.0
2238,2023-04-20,2023-11-30,34.0,Female,Lake Jacobtown,0,2,1,,2023-07-05,2023-06-17,12,16,7.0,7.466666666666667,8832.3,1182.8973214285713,15955.463017776148,218,3.080357142857143
2239,2021-08-04,2022-10-31,43.0,Male,Christinechester,1,0,0,2021-11-30,,,192,41,12.0,15.1,9405.32,622.8688741721854,8401.541796354706,613,1.1258278145695364
2240,2023-10-01,2023-11-06,27.0,Female,North Michaelfurt,0,0,2,,,2023-10-26,1,5,2.0,1.2,9262.119999999999,7718.4333333333325,7631.0,242,10.833333333333334
2241,2022-10-25,2023-06-23,57.0,Male,East Thomas,1,0,0,2023-04-07,,,85,17,2.0,8.033333333333333,2954.32,367.75767634854776,4960.4846491630715,378,1.3692946058091287
2242,2021-05-08,2021-11-29,43.0,Male,East Ashley,0,0,0,,,,79,36,5.0,6.833333333333333,5680.59,831.3058536585366,11213.035623828271,949,1.902439024390244
2244,2020-05-02,2020-10-06,61.0,Male,New Raymondfort,1,1,1,2020-06-30,2020-06-20,2020-09-02,18,24,6.0,5.233333333333333,6373.92,1217.9464968152865,16428.22241248922,1368,3.248407643312102
2245,2021-05-05,2021-11-07,43.0,Male,East Richardview,0,1,0,,2021-05-17,,58,31,9.0,6.2,8045.18,1297.6096774193547,17502.756024985345,971,2.4193548387096775
2246,2022-07-20,2023-03-15,42.0,Female,Berryberg,2,0,0,2022-10-28,,,110,19,20.0,7.933333333333334,3810.0,480.25210084033614,6477.861176414871,478,0.8823529411764706
2247,2020-01-13,2023-09-14,60.0,Male,Scottfurt,0,1,0,,2021-05-09,,178,71,59.0,44.666666666666664,9976.56,223.35582089552238,3012.7260207163595,295,0.35820895522388063
2248,2023-06-27,2023-08-29,63.0,Male,Lake James,0,0,0,,,,15,7,4.0,2.1,15684.85,7468.97619047619,7631.0,311,11.904761904761905
2249,2023-09-15,2024-04-08,66.0,Female,East Angelicamouth,1,0,2,2023-09-27,,2024-01-22,35,3,13.0,6.866666666666666,7165.2,1043.4757281553398,14074.880455746226,88,2.621359223300971
2250,2020-06-09,2023-08-08,61.0,Male,Scottchester,3,0,0,2022-10-28,,,330,55,69.04999999999927,38.5,423.25,10.993506493506494,148.2854708648663,332,0.025974025974025976
2251,2022-11-20,2024-03-05,47.0,Female,South Ashley,0,0,0,,,,42,90,42.0,15.7,10806.6,688.3184713375797,9284.356059421623,122,1.2738853503184715
2252,2021-01-24,2021-11-26,66.0,Male,West Susan,1,0,0,2021-07-17,,,61,40,1.0,10.2,87.9,8.61764705882353,116.23878628894927,952,0.09803921568627452
2253,2021-02-03,2022-03-09,29.0,Male,New Deanna,0,1,0,,2021-09-01,,109,57,11.0,13.3,10067.81,756.9781954887218,10210.469991424818,849,1.4285714285714286
2254,2023-05-20,2023-10-05,45.0,Female,New Joshua,2,0,0,2023-06-09,,,39,7,2.0,4.6,7155.87,1555.6239130434783,20982.97068096981,274,2.8260869565217392
2255,2022-08-28,2023-09-18,30.0,Female,Webbshire,1,0,0,2023-05-03,,,36,14,14.0,12.866666666666667,1263.64,98.21036269430053,1324.706533309972,291,0.15544041450777202
2256,2024-03-22,2024-04-19,48.0,Male,Andersonview,1,0,0,2024-04-17,,,12,2,1.0,0.9333333333333333,7973.25,8542.767857142857,7631.0,77,11.785714285714285
2257,2024-05-05,2024-05-09,67.0,Female,Youngville,0,0,3,,,2024-05-08,1,1,1.0,0.13333333333333333,16212.11,121590.82500000001,7631.0,57,172.5
2258,2020-10-31,2021-11-12,60.0,Male,North Craigview,1,2,0,2021-07-21,2021-04-21,,156,2,20.0,12.566666666666666,9186.5,731.0212201591512,9860.35037206164,966,1.0344827586206897
2259,2023-01-21,2023-03-31,45.0,Male,New Aimee,1,0,3,2023-02-16,,2023-02-28,30,5,3.0,2.3,5241.59,2278.9521739130437,7631.0,462,2.173913043478261
2260,2022-04-07,2023-01-11,47.0,Female,Hernandezbury,0,0,2,,,2022-12-17,93,27,10.0,9.3,8526.23,916.7989247311826,12366.205479795419,541,1.6129032258064515
2261,2022-07-14,2022-12-07,48.0,Male,South Brianfurt,0,0,0,,,,24,10,12.0,4.866666666666666,13627.85,2800.2431506849316,37770.96728697962,576,4.52054794520548
2262,2020-05-16,2022-10-06,43.0,Female,South Kristinemouth,1,0,0,2021-08-21,,,68,128,69.04999999999927,29.1,16080.02,552.5780068728523,7453.426255499925,638,0.7560137457044673
