customer_id,join_date,last_purchase_date,age,gender,location,responded_to_Buy_One_Get_One,responded_to_Discount,responded_to_Free_Shipping,Buy_One_Get_One_response_date,Discount_response_date,Free_Shipping_response_date,number_of_site_visits,number_of_emails_opened,number_of_clicks
2477,2023-06-14,2023-10-24,59.0,Female,Parkbury,1,1,1,2023-08-30,2023-10-19,2023-10-11,35,3,5.0
2478,2022-05-24,2022-08-15,43.0,Male,Suttonstad,0,0,2,,,2022-07-01,16,10,3.0
2479,2023-03-03,2024-04-07,55.0,Male,New Adamton,1,2,1,2023-11-26,2023-07-03,2023-10-07,18,71,7.0
2480,2023-08-03,2024-03-18,49.0,Male,North Elizabethbury,0,0,1,,,2023-09-18,30,34,16.0
2481,2020-02-25,2020-10-07,64.0,Female,Annestad,0,0,0,,,,79,38,6.0
2482,2022-01-20,2023-12-28,35.0,Female,Mooreshire,0,0,0,,,,267,53,16.0
2483,2020-06-10,2023-03-08,43.0,Male,New Madelineshire,1,0,1,2021-04-03,,2022-10-23,9,85,46.0
2484,2022-01-15,2023-12-17,23.0,Male,Audreyberg,1,0,0,2022-07-30,,,30,61,68.0
2485,2020-02-29,2020-07-24,43.0,Female,East Tracy,0,0,1,,,2020-06-13,6,16,9.0
2486,2022-06-25,2023-08-27,55.0,Male,Lake Kathleenton,0,1,0,,2022-07-20,,48,16,25.0
2487,2023-12-05,2024-05-31,59.0,Female,South Kelly,0,0,1,,,2024-03-10,75,7,14.0
2488,2020-07-16,2023-02-01,64.0,Female,West Andreahaven,1,1,0,2022-02-24,2022-05-03,,25,85,11.0
2489,2021-02-02,2021-10-09,31.0,Female,West Teresa,0,0,1,,,2021-06-09,4,27,2.0
2490,2023-04-05,2023-12-25,43.0,Female,Angelaside,0,0,0,,,,93,41,8.0
2491,2023-04-18,2023-04-27,44.0,Female,South Allison,0,1,0,,2023-04-22,,1,1,1.0
2492,2022-05-25,2022-08-10,66.0,Male,Jerryville,0,1,1,,2022-06-19,2022-06-20,2,2,1.0
2493,2021-10-05,2023-12-11,55.0,Male,Christinamouth,1,0,0,2023-05-31,,,71,77,52.0
2494,2021-04-04,2022-03-22,22.0,Male,North Julie,1,0,1,2022-03-16,,2021-05-28,65,21,32.0
2495,2021-10-04,2023-09-24,66.0,Male,Port Ryan,1,1,0,2023-05-12,2022-07-16,,220,123,13.0
2496,2021-07-13,2023-09-06,32.0,Female,Theresamouth,0,2,0,,2022-02-01,,310,107,69.04999999999927
2497,2021-09-16,2023-08-01,53.0,Female,Youngchester,1,0,1,2022-08-09,,2022-01-07,227,55,28.0
2498,2022-05-27,2023-11-13,53.0,Male,Taylorbury,0,1,0,,2022-06-04,,266,76,4.0
2499,2021-07-14,2023-09-02,37.0,Male,Port Nicoletown,0,0,0,,,,197,122,57.0
2500,2021-11-23,2022-08-23,20.0,Male,North Ryan,1,1,1,2022-06-15,2022-03-16,2022-02-19,80,2,1.0
2503,2020-06-14,2020-11-11,43.0,Female,Fieldsshire,2,0,0,2020-10-28,,,43,2,4.0
2504,2023-01-28,2024-05-24,36.0,Male,Stephenshire,1,0,0,2024-02-07,,,134,91,37.0
2505,2021-01-24,2023-12-27,43.0,Male,East Jillian,0,0,0,,,,363,133,30.0
2506,2023-07-22,2024-02-17,69.0,Male,Bennettshire,0,2,1,,2023-12-27,2023-10-16,63,29,17.0
2507,2024-03-23,2024-04-06,27.0,Male,Brookeberg,0,0,0,,,,2,1,1.0
2508,2020-09-23,2020-10-19,28.0,Male,Rossview,0,0,0,,,,6,3,1.0
2509,2022-01-01,2022-02-14,69.0,Female,East Scottchester,0,0,1,,,2022-02-02,7,5,3.0
2510,2023-10-27,2024-01-26,44.0,Male,Andersonfurt,3,0,0,2024-01-08,,,41,3,3.0
2511,2023-01-09,2023-07-23,38.0,Male,South Barbaratown,0,1,2,,2023-05-10,2023-05-22,49,2,6.0
2512,2024-01-19,2024-03-23,46.0,Female,West Elizabeth,0,0,1,,,2024-02-05,18,1,3.0
2513,2020-02-27,2021-03-29,63.0,Female,West Sarahaven,0,1,1,,2020-05-24,2020-03-29,124,23,10.0
2514,2021-03-21,2021-06-08,65.0,Male,Moralesland,0,1,0,,2021-04-27,,3,3,6.0
2515,2022-01-14,2022-09-17,27.0,Male,New Mallory,1,2,0,2022-02-22,2022-08-24,,122,9,21.0
2516,2021-12-08,2023-12-29,19.0,Female,East William,0,0,0,,,,361,77,33.0
2517,2021-03-09,2023-08-03,55.0,Female,Moralesburgh,1,0,0,2021-06-01,,,203,25,13.0
2518,2022-06-07,2023-09-28,42.0,Female,North Stacymouth,0,0,1,,,2023-03-15,102,80,33.0
2519,2022-09-08,2023-02-26,69.0,Female,Nicolemouth,0,1,0,,2023-01-13,,6,33,9.0
2520,2021-02-14,2022-07-02,21.0,Female,North Johnburgh,0,1,0,,2022-03-04,,125,84,19.0
2521,2021-05-29,2022-08-05,58.0,Male,North Dianeside,0,0,0,,,,82,58,31.0
2522,2023-07-25,2023-12-18,30.0,Female,Huntershire,0,0,1,,,2023-08-19,3,26,8.0
2523,2022-12-27,2024-03-27,28.0,Female,South Scott,1,0,0,2023-11-15,,,79,68,35.0
2524,2022-02-02,2022-09-28,28.0,Female,Lake Sethberg,1,1,1,2022-08-31,2022-09-01,2022-05-22,41,20,18.0
2525,2023-11-25,2024-01-10,41.0,Male,East Emma,0,0,0,,,,14,3,3.0
2526,2022-06-27,2024-01-01,40.0,Male,Grayberg,0,1,0,,2022-11-06,,40,71,20.0
2527,2022-04-07,2024-01-10,29.0,Female,Delgadomouth,1,0,0,2023-12-15,,,300,38,31.0
2528,2023-07-16,2024-04-21,25.0,Male,Port Aaronhaven,1,0,0,2024-03-14,,,10,14,16.0
2529,2023-07-23,2024-01-30,25.0,Female,Hendrixfurt,1,0,1,2023-12-05,,2023-12-09,79,16,9.0
2530,2024-04-26,2024-05-05,58.0,Male,Lake Dennistown,1,0,1,2024-04-29,,2024-05-04,3,1,1.0
2531,2023-03-31,2024-04-02,49.0,Male,East Ronnieport,0,0,1,,,2023-10-02,71,54,34.0
2532,2024-01-27,2024-04-25,69.0,Male,New Christopher,1,0,0,2024-01-31,,,37,10,5.0
2533,2020-12-22,2021-05-06,66.0,Female,Mariahmouth,1,0,1,2021-03-04,,2021-02-17,55,10,3.0
2534,2021-09-24,2021-11-14,19.0,Female,Port Alexanderfurt,0,1,0,,2021-11-09,,3,1,4.0
2535,2023-12-10,2023-12-13,53.0,Female,Port Michael,1,0,0,2023-12-10,,,1,1,1.0
2536,2023-02-26,2024-04-10,39.0,Female,North Todd,1,0,0,2024-01-24,,,30,54,31.0
2538,2022-02-18,2024-05-16,46.0,Male,South Stephanie,0,0,0,,,,284,59,66.0
2539,2024-02-29,2024-03-10,21.0,Male,South Alison,1,0,2,2024-02-29,,2024-03-06,2,1,1.0
2540,2022-12-22,2022-12-24,26.0,Female,East Nicolemouth,0,2,0,,2022-12-23,,1,1,1.0
2541,2020-09-06,2023-01-09,24.0,Female,Kristentown,0,0,1,,,2020-11-03,194,10,56.0
2542,2024-05-02,2024-05-22,23.0,Male,Riosborough,0,0,2,,,2024-05-05,3,1,1.0
2543,2020-07-28,2023-04-09,56.0,Male,New Georgeville,0,2,0,,2022-07-06,,281,139,57.0
2544,2021-07-01,2022-01-15,43.0,Female,East Michellefort,0,1,0,,2021-10-06,,55,35,6.0
2545,2022-04-29,2023-09-09,54.0,Female,Tammymouth,0,0,0,,,,7,29,6.0
2546,2022-06-17,2023-10-08,47.0,Male,Cynthiafurt,1,1,0,2023-10-03,2022-09-15,,139,64,32.0
2547,2021-02-28,2023-09-12,49.0,Male,Turnerville,1,2,0,2022-10-20,2023-05-08,,40,87,65.0
2548,2020-04-25,2022-03-11,43.0,Male,Walkerborough,0,0,0,,,,193,112,51.0
2549,2020-06-07,2021-01-13,64.0,Female,Karentown,1,0,1,2020-10-16,,2020-11-07,48,5,14.0
2550,2023-09-12,2024-02-08,43.0,Female,Lake Oliviamouth,1,0,0,2023-12-25,,,55,15,3.0
2551,2024-02-05,2024-04-07,30.0,Female,Port Seanstad,0,0,1,,,2024-03-25,30,5,3.0
2552,2021-02-11,2023-12-30,33.0,Male,Brookehaven,0,1,0,,2023-01-19,,271,139,60.0
2554,2021-08-21,2023-04-23,43.0,Male,New Williambury,1,0,2,2022-08-06,,2022-07-17,171,7,5.0
2555,2021-09-01,2024-05-17,39.0,Male,Williamsburgh,0,0,0,,,,74,1,69.0
2556,2021-02-07,2022-10-02,22.0,Female,Crystalchester,0,1,1,,2022-10-01,2022-08-30,38,15,58.0
2557,2024-01-05,2024-03-19,67.0,Female,Sarahfurt,0,0,0,,,,27,3,3.0
2558,2022-09-01,2024-03-29,56.0,Female,South Carolinechester,0,0,1,,,2023-06-15,224,85,16.0
2559,2022-09-23,2024-02-25,40.0,Female,Hillborough,0,0,0,,,,173,13,40.0
2560,2020-01-21,2020-05-18,19.0,Male,Lake Craig,1,1,0,2020-03-18,2020-03-14,,3,5,10.0
2561,2021-07-28,2022-04-01,65.0,Male,New Angela,0,2,0,,2022-02-05,,61,1,10.0
2562,2020-08-18,2021-11-10,40.0,Male,Karenmouth,1,0,0,2021-08-27,,,1,3,42.0
2563,2022-02-17,2023-05-14,68.0,Male,West Sharonview,0,1,0,,2023-02-12,,118,70,21.0
2564,2021-02-21,2024-05-25,63.0,Female,West Traceyville,0,1,0,,2023-12-02,,363,139,1.0
2565,2023-09-06,2024-02-27,39.0,Male,Donaldchester,1,1,0,2023-12-28,2024-02-04,,15,15,8.0
2566,2023-10-23,2024-02-21,25.0,Male,South Andrewborough,0,0,1,,,2024-01-02,18,22,7.0
2568,2020-04-04,2020-09-15,25.0,Male,Hollandburgh,0,0,0,,,,22,15,3.0
2569,2022-08-17,2023-03-05,47.0,Male,Lefort,1,0,1,2022-09-24,,2022-09-25,38,8,12.0
2570,2020-09-01,2021-05-20,59.0,Female,Lake Sarahfurt,0,0,1,,,2020-11-27,125,12,20.0
2571,2021-12-22,2022-03-22,59.0,Male,Joannabury,0,1,0,,2022-02-04,,37,4,6.0
2572,2020-10-31,2023-10-04,41.0,Male,Port Alison,0,1,0,,2022-05-02,,362,63,58.0
2573,2021-11-10,2024-03-06,35.0,Male,Lake Johnland,0,0,0,,,,35,68,45.0
2574,2020-02-07,2023-09-02,28.0,Male,Port Maria,0,0,1,,,2021-09-18,322,6,69.04999999999927
2575,2021-10-22,2022-12-03,43.0,Male,North Darrell,1,0,0,2021-11-14,,,143,11,25.0
2576,2020-12-24,2022-06-03,48.0,Female,West John,1,1,1,2021-01-15,2022-03-18,2021-03-28,104,18,19.0
2577,2023-02-17,2023-12-05,29.0,Female,New Carrie,0,0,1,,,2023-03-16,60,10,4.0
2578,2024-04-17,2024-04-21,61.0,Male,Lake Crystal,0,0,2,,,2024-04-17,1,1,1.0
2579,2021-06-18,2023-02-22,36.0,Female,Greenland,0,0,0,,,,220,3,33.0
2580,2023-02-13,2023-02-20,54.0,Male,Blackchester,2,0,0,2023-02-17,,,1,1,1.0
2581,2023-10-26,2024-02-29,35.0,Female,Clarkland,0,0,1,,,2024-01-05,53,3,5.0
2582,2020-03-08,2021-02-03,67.0,Male,Brandibury,1,0,1,2020-08-07,,2020-07-20,14,8,15.0
2583,2023-12-13,2023-12-13,58.0,Female,West Leah,0,0,1,,,2023-12-13,1,1,1.0
2585,2020-10-10,2020-11-07,58.0,Male,East Sonyaville,0,0,0,,,,6,2,1.0
2586,2022-06-17,2022-09-27,43.0,Male,South Jeanette,0,0,0,,,,18,4,6.0
2587,2022-10-25,2024-02-10,30.0,Male,South Kelsey,0,1,1,,2023-07-15,2024-01-18,19,27,44.0
2588,2023-09-09,2023-09-10,54.0,Male,Oconnorton,1,0,0,2023-09-09,,,1,1,1.0
2589,2023-06-17,2024-02-21,19.0,Male,Lisaview,1,0,0,2023-12-18,,,59,2,1.0
2590,2023-08-16,2023-09-09,28.0,Female,Port Jared,1,0,0,2023-08-23,,,3,2,1.0
2591,2020-11-20,2024-03-14,42.0,Male,Russellmouth,0,0,1,,,2021-08-25,252,48,6.0
2592,2022-06-16,2022-10-21,31.0,Male,West Charles,0,0,0,,,,12,23,11.0
2593,2020-02-12,2020-05-26,43.0,Female,Hobbsbury,0,0,1,,,2020-04-19,5,2,9.0
2594,2023-07-01,2024-01-18,55.0,Male,North Kimberly,0,2,0,,2023-09-23,,23,36,3.0
2595,2021-03-01,2022-01-11,35.0,Male,Christopherburgh,0,0,1,,,2021-12-12,110,31,25.0
2596,2020-06-24,2022-05-27,46.0,Male,Lisashire,1,0,0,2021-02-26,,,70,105,63.0
2597,2023-09-20,2024-02-19,30.0,Female,South Samuelbury,1,0,2,2023-10-26,,2024-01-06,51,17,2.0
2598,2020-07-05,2022-07-18,43.0,Female,Michaelhaven,1,2,0,2022-05-19,2022-07-03,,104,6,12.0
2599,2023-08-23,2023-12-27,49.0,Female,Curtisbury,1,0,1,2023-10-16,,2023-12-17,35,19,3.0
2600,2020-04-18,2020-09-05,65.0,Male,Murphystad,0,0,2,,,2020-08-29,31,21,11.0
2601,2021-10-27,2022-01-02,67.0,Female,New Robertview,0,3,0,,2021-12-29,,29,4,1.0
2602,2024-03-13,2024-04-30,49.0,Female,Meghanshire,0,0,0,,,,13,8,3.0
2603,2022-06-03,2023-06-28,29.0,Male,West Samantha,0,0,0,,,,181,74,14.0
2604,2020-01-09,2021-10-03,56.0,Male,Fisherhaven,1,0,0,2020-10-23,,,240,29,1.0
2605,2021-05-19,2023-05-17,41.0,Male,Fergusonbury,0,0,2,,,2022-11-22,305,87,50.0
2606,2022-06-14,2023-08-06,68.0,Male,New Teresa,0,0,1,,,2023-04-15,28,30,34.0
2607,2020-09-20,2024-05-22,38.0,Female,East Ashleyberg,0,0,0,,,,24,139,61.0
2608,2020-06-11,2022-08-27,35.0,Male,Port Michellefurt,0,0,0,,,,108,107,63.0
2609,2020-10-18,2021-10-06,43.0,Male,Elliottton,2,0,0,2021-03-10,,,112,20,27.0
2610,2021-04-18,2023-05-10,66.0,Male,Williamfort,0,1,1,,2022-04-30,2022-01-19,74,48,41.0
2611,2023-05-03,2023-07-15,40.0,Female,Anneview,0,1,0,,2023-07-02,,31,10,6.0
2612,2021-10-16,2022-02-12,34.0,Male,Kathleenbury,0,1,2,,2021-12-19,2022-01-25,12,21,6.0
2613,2022-05-28,2023-06-09,43.0,Female,South Ashley,0,0,0,,,,97,49,34.0
2614,2021-09-14,2023-08-20,31.0,Female,Vanessaborough,1,1,1,2023-01-14,2023-08-04,2022-07-25,289,5,24.0
2615,2022-09-03,2024-05-31,55.0,Male,Jerrymouth,1,0,2,2023-12-03,,2023-06-06,260,23,15.0
2616,2020-05-10,2020-11-09,46.0,Male,Lake Daleview,0,0,1,,,2020-06-01,59,8,1.0
2617,2022-07-22,2023-04-27,52.0,Female,Cynthiachester,0,1,0,,2022-12-27,,121,36,21.0
2618,2020-08-08,2021-02-27,20.0,Female,North Williamburgh,0,0,0,,,,79,24,18.0
2619,2020-03-10,2020-07-31,65.0,Male,Christianhaven,0,0,1,,,2020-03-10,40,12,9.0
2620,2021-02-12,2022-03-10,63.0,Female,Melissastad,1,0,1,2021-11-14,,2021-05-31,37,19,18.0
2621,2023-06-17,2023-06-19,54.0,Female,East Charlesfort,1,0,0,2023-06-18,,,1,1,1.0
2622,2023-03-27,2023-06-19,29.0,Female,Rodriguezmouth,1,0,1,2023-06-10,,2023-05-19,39,13,4.0
2623,2024-02-08,2024-04-25,18.0,Male,North Scott,2,0,1,2024-03-01,,2024-04-19,31,7,6.0
2624,2021-10-12,2023-07-01,51.0,Female,West Stacybury,2,0,1,2023-04-23,,2023-02-06,157,78,18.0
2625,2023-01-31,2023-04-15,59.0,Male,Lake Stephaniefurt,0,0,0,,,,28,9,3.0
2626,2022-01-18,2024-01-11,41.0,Female,Scottborough,0,0,1,,,2023-09-06,354,64,48.0
2628,2020-05-24,2024-01-29,43.0,Male,Robertafort,0,0,0,,,,168,73,69.04999999999927
2629,2021-05-22,2021-06-23,66.0,Male,Lake Kimberlyside,0,0,0,,,,10,5,1.0
2630,2022-04-11,2023-01-21,67.0,Male,Cathyton,0,0,0,,,,139,50,26.0
2631,2023-03-18,2023-12-05,60.0,Male,East Kellyland,0,0,0,,,,85,48,17.0
2632,2020-08-27,2023-12-01,43.0,Female,West Jacobbury,1,0,0,2020-10-09,,,363,139,69.04999999999927
2633,2023-03-11,2024-02-11,43.0,Female,Michelleview,0,2,0,,2023-05-07,,106,45,8.0
2635,2023-09-18,2024-03-27,67.0,Male,Port Josephfort,1,1,0,2024-02-24,2024-02-07,,66,24,5.0
2636,2023-01-03,2024-01-01,43.0,Male,South Samanthaberg,0,0,1,,,2023-01-04,33,3,8.0
2637,2022-09-01,2023-03-14,55.0,Male,Thomasview,0,0,0,,,,26,30,14.0
2638,2021-09-25,2023-01-16,62.0,Male,Lake Nicolemouth,1,0,0,2021-09-26,,,141,84,21.0
2639,2022-02-03,2022-06-04,25.0,Female,New Emilychester,1,0,1,2022-04-10,,2022-02-24,3,1,10.0
2640,2020-01-28,2021-10-27,47.0,Male,Moniqueport,1,0,0,2020-10-19,,,73,42,28.0
2641,2022-12-30,2023-05-28,43.0,Female,Port Rebeccachester,1,1,1,2023-02-27,2023-04-16,2023-04-05,43,22,8.0
2642,2020-06-16,2020-06-26,20.0,Female,Kurtchester,1,0,1,2020-06-22,,2020-06-24,3,1,1.0
2643,2022-02-27,2023-06-19,32.0,Female,Lewistown,1,0,0,2023-01-29,,,201,37,23.0
2644,2023-08-09,2023-09-30,44.0,Female,Lopezfurt,0,2,0,,2023-09-04,,17,1,2.0
2645,2024-03-01,2024-03-17,53.0,Female,Lake Meghanborough,1,0,0,2024-03-15,,,2,2,1.0
2646,2022-08-26,2024-04-23,49.0,Female,New Elizabethhaven,0,1,0,,2024-03-15,,136,47,24.0
2647,2021-06-01,2023-02-03,38.0,Female,New Davidview,1,2,0,2021-09-30,2022-08-10,,40,49,50.0
2648,2022-06-18,2023-04-12,30.0,Female,Davidside,1,0,0,2023-02-13,,,43,27,25.0
2649,2020-07-22,2023-08-11,35.0,Male,Stevebury,0,1,0,,2022-12-16,,295,81,64.0
2650,2020-11-18,2021-05-17,43.0,Male,New Larryview,1,0,0,2020-12-04,,,49,17,7.0
2651,2021-07-22,2022-09-04,30.0,Female,Kevinburgh,1,0,1,2021-10-16,,2022-06-10,133,74,28.0
2652,2020-01-20,2022-12-13,50.0,Female,East Keithton,1,1,0,2022-02-20,2020-12-18,,363,139,69.04999999999927
2653,2021-08-18,2022-06-16,20.0,Male,Sharonshire,1,0,0,2022-06-06,,,60,7,24.0
2654,2024-02-21,2024-03-04,44.0,Female,New Stevenview,1,0,0,2024-03-03,,,4,1,1.0
2655,2020-07-04,2020-08-27,38.0,Male,South Josephshire,0,0,0,,,,11,1,3.0
2656,2020-06-29,2022-09-25,33.0,Female,Lake Mackenzie,0,1,0,,2022-09-10,,10,90,69.04999999999927
2657,2024-02-22,2024-04-03,54.0,Male,East Amy,0,0,2,,,2024-03-26,3,5,3.0
2658,2021-06-18,2023-09-25,38.0,Female,Cabreraland,0,0,0,,,,117,8,49.0
2659,2023-06-03,2023-11-30,19.0,Male,Brownfort,0,0,2,,,2023-10-22,85,7,4.0
2660,2023-07-08,2023-09-02,57.0,Male,Bonnieport,1,0,0,2023-08-20,,,3,2,1.0
2661,2021-05-08,2023-09-13,51.0,Male,Petersland,0,0,1,,,2022-04-18,101,73,55.0
2662,2022-09-03,2023-09-14,33.0,Male,South Joelview,0,0,0,,,,13,22,20.0
2663,2023-01-31,2023-10-03,56.0,Female,East Joseph,0,0,1,,,2023-02-15,118,18,17.0
2664,2023-01-28,2023-12-11,34.0,Female,East Jennifer,0,0,1,,,2023-02-28,108,36,25.0
2665,2024-03-28,2024-03-31,49.0,Male,Shanebury,0,1,1,,2024-03-30,2024-03-29,1,1,1.0
2666,2024-03-14,2024-05-05,25.0,Male,Rogertown,0,0,1,,,2024-03-20,18,5,1.0
2667,2020-01-03,2023-04-04,19.0,Female,East Jesusshire,1,0,0,2021-12-02,,,363,139,33.0
2668,2021-04-20,2022-09-30,65.0,Female,Port Michaelberg,0,0,1,,,2022-02-27,56,11,7.0
2669,2023-04-26,2023-06-19,25.0,Female,Garciaview,1,0,1,2023-05-13,,2023-06-10,14,9,3.0
2670,2021-10-20,2021-12-21,69.0,Female,Brownland,1,0,0,2021-11-20,,,16,5,3.0
2671,2022-05-08,2023-08-10,43.0,Female,Hannahhaven,0,0,0,,,,194,41,16.0
2672,2020-12-28,2023-06-11,24.0,Female,New Ryanfurt,1,0,0,2021-11-28,,,142,139,41.0
2673,2023-07-19,2023-10-31,62.0,Male,Saraville,0,1,0,,2023-09-10,,48,8,5.0
2674,2022-11-23,2023-10-14,54.0,Male,Laraton,0,0,1,,,2022-12-07,155,54,24.0
2675,2020-05-07,2021-05-06,43.0,Male,East Amyport,1,0,0,2020-06-23,,,45,45,20.0
2676,2022-11-26,2023-10-28,51.0,Male,Harrisstad,0,0,0,,,,52,57,3.0
2677,2024-02-22,2024-05-18,27.0,Male,Thompsonside,2,0,1,2024-03-02,,2024-03-10,18,7,3.0
2679,2022-02-23,2023-07-28,41.0,Male,Port Heather,0,0,0,,,,26,102,35.0
2680,2021-01-13,2021-12-04,28.0,Female,Whiteton,0,1,0,,2021-03-07,,122,50,26.0
2681,2024-01-05,2024-05-25,63.0,Male,South Robertborough,0,1,2,,2024-05-20,2024-05-01,67,24,11.0
2682,2023-05-14,2023-09-05,18.0,Male,Benjaminview,0,0,0,,,,26,20,10.0
2683,2020-05-05,2023-10-30,22.0,Male,Christinefurt,0,0,1,,,2022-02-07,118,55,69.04999999999927
2684,2020-12-03,2024-03-24,68.0,Female,East Katelyn,1,1,0,2023-11-16,2023-12-02,,14,139,69.04999999999927
2685,2021-05-20,2023-08-08,49.0,Female,South Jonathan,1,0,0,2021-11-20,,,300,105,69.04999999999927
2686,2024-05-18,2024-05-23,37.0,Female,Mariaton,1,0,0,2024-05-20,,,1,1,1.0
2687,2024-01-16,2024-03-19,43.0,Male,Davismouth,0,1,0,,2024-02-12,,21,3,5.0
2688,2023-09-29,2023-11-08,37.0,Female,Sharonton,0,0,1,,,2023-10-13,10,5,1.0
2689,2021-12-30,2022-02-28,25.0,Male,Jenkinston,0,1,0,,2022-01-04,,18,5,4.0
2690,2021-12-16,2022-02-09,43.0,Male,West Marcus,1,0,1,2022-01-15,,2022-01-20,9,10,1.0
2691,2021-02-14,2023-09-14,21.0,Male,Mollyville,1,1,0,2022-01-24,2023-01-02,,319,139,22.0
2692,2020-06-24,2022-04-29,37.0,Male,Port Joseberg,1,0,0,2021-07-07,,,289,97,60.0
2693,2021-04-15,2023-12-22,53.0,Female,New Melissa,1,1,0,2023-04-25,2023-02-11,,315,6,63.0
2694,2021-06-23,2022-03-12,57.0,Female,Aguilarborough,0,1,2,,2021-10-08,2022-02-09,85,15,25.0
2695,2020-09-28,2021-01-14,52.0,Male,Michaelland,1,0,0,2020-10-27,,,50,15,7.0
2697,2023-03-03,2023-09-12,20.0,Male,Port Ruthfort,0,0,0,,,,23,34,10.0
2698,2020-06-05,2022-12-28,31.0,Male,Lake Antonio,1,1,0,2020-07-04,2021-04-10,,245,105,39.0
2699,2023-05-16,2023-11-03,69.0,Male,South Stacey,1,1,0,2023-10-22,2023-09-09,,42,32,4.0
2700,2023-03-31,2023-07-02,30.0,Male,Lake Nicholasfort,0,1,0,,2023-04-11,,34,14,3.0
2701,2021-08-09,2024-05-01,21.0,Male,South Susanland,0,0,0,,,,34,91,26.0
2702,2022-07-05,2022-11-04,59.0,Female,Molinaport,0,0,0,,,,56,23,2.0
2703,2020-03-22,2020-08-03,40.0,Male,East Michele,1,2,0,2020-08-01,2020-05-02,,62,14,12.0
2704,2020-06-24,2021-03-24,51.0,Female,North Sandrahaven,1,1,0,2020-12-16,2020-08-31,,45,5,3.0
2705,2023-09-23,2024-04-15,67.0,Female,Alvaradofurt,0,0,1,,,2023-12-18,56,17,18.0
2707,2021-03-09,2021-11-14,48.0,Female,Underwoodchester,0,0,0,,,,7,14,3.0
2708,2023-09-04,2024-05-27,19.0,Female,Nguyenstad,2,0,0,2023-10-19,,,118,4,1.0
2709,2022-12-06,2024-01-04,35.0,Male,Katieland,0,0,0,,,,77,29,12.0
2710,2023-10-22,2024-05-03,60.0,Male,Marthaland,0,0,1,,,2024-02-23,38,25,3.0
2711,2023-06-24,2024-01-06,33.0,Female,Phillipbury,0,1,1,,2023-08-11,2023-08-04,33,22,11.0
2712,2023-10-30,2024-03-12,43.0,Female,Sheilafort,0,1,0,,2024-01-08,,47,5,9.0
2714,2023-03-31,2023-10-29,22.0,Female,New Stephen,0,1,1,,2023-05-29,2023-09-09,81,41,1.0
2715,2020-01-29,2021-12-07,65.0,Male,Amyville,0,0,0,,,,170,82,17.0
2716,2024-05-24,2024-05-26,20.0,Male,Brittneyberg,0,1,0,,2024-05-24,,1,1,1.0
2717,2024-01-08,2024-02-19,60.0,Male,Wallstad,1,0,0,2024-01-25,,,6,5,1.0
2718,2023-11-14,2023-12-13,59.0,Female,South Stephanieport,1,0,0,2023-11-22,,,13,2,1.0
2719,2023-01-04,2023-09-26,60.0,Female,Robertfort,2,0,0,2023-08-26,,,110,10,8.0
2722,2020-11-17,2023-08-30,29.0,Male,North Kyle,0,0,0,,,,363,19,69.04999999999927
2723,2024-04-26,2024-05-28,65.0,Male,Kelliland,2,0,0,2024-05-25,,,9,3,2.0
2724,2020-12-02,2022-08-16,48.0,Female,East Melanie,1,0,2,2022-07-08,,2022-06-10,68,55,3.0
2725,2023-07-28,2024-02-26,20.0,Male,East Brandon,2,0,0,2024-01-17,,,20,36,14.0
2727,2022-05-11,2023-06-22,59.0,Male,Judyburgh,1,0,1,2022-05-20,,2022-07-14,11,10,3.0
2728,2021-03-24,2022-10-27,28.0,Male,North Williamchester,1,0,1,2022-05-30,,2022-07-08,196,93,53.0
2729,2020-11-28,2023-10-19,35.0,Male,Vazquezmouth,0,0,0,,,,159,22,69.04999999999927
2730,2021-11-03,2023-12-07,48.0,Male,New Brendachester,1,0,0,2023-07-04,,,85,23,57.0
2731,2024-03-12,2024-03-25,24.0,Female,Watsonburgh,0,0,1,,,2024-03-24,3,1,1.0
2732,2022-01-17,2024-01-23,31.0,Male,East Stacybury,0,2,0,,2023-07-10,,170,29,53.0
2733,2021-04-29,2023-10-19,41.0,Male,Frankmouth,0,3,0,,2022-07-19,,136,25,9.0
2734,2020-09-18,2022-07-15,40.0,Female,South Dustinhaven,1,0,1,2020-11-11,,2020-11-04,329,4,44.0
2735,2022-07-08,2022-09-08,21.0,Female,Lake Lisaberg,1,0,0,2022-09-04,,,21,8,5.0
2737,2020-01-04,2024-05-05,42.0,Female,Fitzgeraldhaven,0,0,0,,,,363,112,69.04999999999927
2738,2020-11-10,2021-05-20,62.0,Female,New Kathleen,0,0,0,,,,92,12,12.0
2739,2023-10-18,2023-12-07,20.0,Female,West Jessicaside,1,0,0,2023-10-24,,,5,5,2.0
2740,2020-03-29,2023-04-28,44.0,Male,Hudsonbury,0,0,0,,,,61,14,44.0
2741,2023-11-15,2024-05-01,59.0,Female,East Jonathanfurt,1,0,0,2024-01-15,,,25,17,11.0
2742,2024-02-03,2024-02-24,54.0,Female,Velasquezland,2,1,1,2024-02-16,2024-02-22,2024-02-21,6,2,1.0
2743,2022-05-01,2023-07-07,31.0,Female,Lake Brookefurt,0,1,0,,2022-07-22,,72,28,28.0
2744,2022-08-13,2024-05-01,65.0,Male,Mcguireshire,0,0,0,,,,30,69,27.0
2745,2020-04-27,2022-01-08,29.0,Male,East Luisburgh,0,2,0,,2021-11-21,,105,115,56.0
